,Temperature,std_temperature
669,15.819230769230781,4.447995803355334
670,15.376923076923065,4.22489272272309
671,13.865384615384642,3.8011869491281574
672,11.646153846153869,3.4394745507395728
673,10.073076923076938,3.3157782171287007
674,9.457692307692303,3.3063104646855064
675,9.261538461538455,3.275398760004198
676,9.07692307692309,3.205892722495272
677,8.765384615384628,3.131945319043977
678,8.426923076923083,3.1286987000277855
679,8.146153846153863,3.127303891474193
680,7.900000000000005,3.1009293708439993
681,7.696153846153874,3.065132466474661
682,7.534615384615385,3.0799831649371554
683,7.300000000000011,3.1159232624982565
684,7.080769230769221,3.2106604835673203
685,6.853846153846159,3.2238555247474174
686,7.076923076923058,3.0826539792126453
687,8.873076923076914,3.1135189095298585
688,11.526923076923055,3.6796316240744655
689,13.692307692307722,4.2633389801022465
690,15.223076923076924,4.553881535244087
691,16.11153846153845,4.665353783575895
692,16.519230769230784,4.688717743058764
693,16.515384615384576,4.591063783772413
694,16.023076923076946,4.3725609073961325
695,14.438461538461546,4.0057588174656376
696,12.150000000000048,3.820120223045149
697,10.630769230769253,3.8399845678702254
698,10.034615384615355,3.8559180105007034
699,9.73846153846152,3.957095829949966
700,9.430769230769215,4.001014686116325
701,8.926923076923039,3.9324386929835375
702,8.403846153846134,3.837647813536403
703,8.026923076923078,3.7773614149640564
704,7.761538461538466,3.7352693392896095
705,7.573076923076929,3.687996545350676
706,7.403846153846146,3.654624670397972
707,7.2269230769230735,3.6153192574561563
708,7.069230769230771,3.57376448476849
709,6.880769230769228,3.554446354763128
710,7.161538461538471,3.3734211670602843
711,9.000000000000009,3.055254126546232
712,11.592307692307696,3.14691147823574
713,13.584615384615375,3.3630850034961566
714,14.930769230769261,3.521211912585401
715,15.719230769230784,3.6192018764117346
716,16.057692307692307,3.6074922037337798
717,15.969230769230679,3.557668816431261
718,15.461538461538462,3.5016102116132335
719,14.057692307692319,3.387219989793881
720,11.946153846153845,3.303053581606415
721,10.43076923076927,3.2008980221413097
722,9.807692307692319,3.100050178805355
723,9.55384615384615,3.1523301199565354
724,9.319230769230776,3.2307526929436987
725,8.95769230769231,3.1730275296164234
726,8.569230769230762,3.078085022771042
727,8.169230769230762,3.0699402817210197
728,7.738461538461515,3.0859970475970613
729,7.392307692307683,3.0259813223090064
730,7.1307692307692365,2.978878735114694
731,6.946153846153859,2.9396296062977427
732,6.7615384615384455,2.884050649372883
733,6.573076923076923,2.847285907146846
734,6.923076923076908,2.7751810084442474
735,8.849999999999989,2.791640961739038
736,11.423076923076922,3.182135318490586
737,13.388461538461547,3.6097501708977453
738,14.765384615384617,3.9587371723821225
739,15.603846153846206,4.329552196500491
740,16.00769230769228,4.571745756191967
741,16.05384615384612,4.584140131010475
742,15.592307692307713,4.429329854838422
743,14.13461538461539,4.036399202075845
744,11.76153846153849,3.7409367018712585
745,10.076923076923103,3.641936806659844
746,9.47692307692309,3.618168147107143
747,9.299999999999986,3.735261406886776
748,9.219230769230771,3.80028264056085
749,8.957692307692287,3.696719266232335
750,8.550000000000026,3.5235609092906968
751,8.18076923076926,3.349695397981622
